datetime,cpu,mem
Fri Aug  2 09:15:15 GMT 2019,25,161490
Fri Aug  2 09:15:16 GMT 2019,25,163420
Fri Aug  2 09:15:16 GMT 2019,25,163412
Fri Aug  2 09:15:16 GMT 2019,25,163412
Fri Aug  2 09:15:17 GMT 2019,25,163412
Fri Aug  2 09:15:17 GMT 2019,25,163412
Fri Aug  2 09:15:17 GMT 2019,25,163240
Fri Aug  2 09:15:18 GMT 2019,25,163256
Fri Aug  2 09:15:18 GMT 2019,25,163260
Fri Aug  2 09:15:18 GMT 2019,25,163264
Fri Aug  2 09:15:19 GMT 2019,25,163264
Fri Aug  2 09:15:19 GMT 2019,25,163264
Fri Aug  2 09:15:19 GMT 2019,25,163264
Fri Aug  2 09:15:20 GMT 2019,25,163264
Fri Aug  2 09:15:20 GMT 2019,25,163264
Fri Aug  2 09:15:20 GMT 2019,25,163276
Fri Aug  2 09:15:20 GMT 2019,25,163843
Fri Aug  2 09:15:21 GMT 2019,25,164243
Fri Aug  2 09:15:21 GMT 2019,25,164563
Fri Aug  2 09:15:21 GMT 2019,25,164563
Fri Aug  2 09:15:22 GMT 2019,25,164563
Fri Aug  2 09:15:22 GMT 2019,25,164567
Fri Aug  2 09:15:22 GMT 2019,25,164539
Fri Aug  2 09:15:23 GMT 2019,25,164555
Fri Aug  2 09:15:23 GMT 2019,25,164559
Fri Aug  2 09:15:23 GMT 2019,25,164563
Fri Aug  2 09:15:23 GMT 2019,25,164571
Fri Aug  2 09:15:24 GMT 2019,25,164571
Fri Aug  2 09:15:24 GMT 2019,25,164571
Fri Aug  2 09:15:24 GMT 2019,25,164571
Fri Aug  2 09:15:25 GMT 2019,25,164571
Fri Aug  2 09:15:25 GMT 2019,25,164571
Fri Aug  2 09:15:25 GMT 2019,25,164571
Fri Aug  2 09:15:26 GMT 2019,25,164571
Fri Aug  2 09:15:26 GMT 2019,25,164571
Fri Aug  2 09:15:26 GMT 2019,25,164571
Fri Aug  2 09:15:27 GMT 2019,25,164571
Fri Aug  2 09:15:27 GMT 2019,25,164571
Fri Aug  2 09:15:27 GMT 2019,25,164543
Fri Aug  2 09:15:28 GMT 2019,25,164559
Fri Aug  2 09:15:28 GMT 2019,25,164563
Fri Aug  2 09:15:28 GMT 2019,25,164567
Fri Aug  2 09:15:29 GMT 2019,25,164571
Fri Aug  2 09:15:29 GMT 2019,25,164571
Fri Aug  2 09:15:29 GMT 2019,25,164575
Fri Aug  2 09:15:30 GMT 2019,25,164563
Fri Aug  2 09:15:30 GMT 2019,25,164563
Fri Aug  2 09:15:30 GMT 2019,25,164563
Fri Aug  2 09:15:31 GMT 2019,25,164563
Fri Aug  2 09:15:31 GMT 2019,25,164563
Fri Aug  2 09:15:31 GMT 2019,24,147015
Fri Aug  2 09:15:31 GMT 2019,24,147015
Fri Aug  2 09:15:32 GMT 2019,24,146323
Fri Aug  2 09:15:32 GMT 2019,24,146331
Fri Aug  2 09:15:32 GMT 2019,24,146339
Fri Aug  2 09:15:33 GMT 2019,24,146099
Fri Aug  2 09:15:33 GMT 2019,24,163107
Fri Aug  2 09:15:33 GMT 2019,24,163139
Fri Aug  2 09:15:34 GMT 2019,24,163143
Fri Aug  2 09:15:34 GMT 2019,24,163115
Fri Aug  2 09:15:34 GMT 2019,24,163115
Fri Aug  2 09:15:34 GMT 2019,24,163115
Fri Aug  2 09:15:35 GMT 2019,24,163115
Fri Aug  2 09:15:35 GMT 2019,24,163115
Fri Aug  2 09:15:35 GMT 2019,24,163115
Fri Aug  2 09:15:36 GMT 2019,24,163115
Fri Aug  2 09:15:36 GMT 2019,24,179632
Fri Aug  2 09:15:36 GMT 2019,25,128632
Fri Aug  2 09:15:37 GMT 2019,25,128324
Fri Aug  2 09:15:37 GMT 2019,25,128324
Fri Aug  2 09:15:37 GMT 2019,25,128324
Fri Aug  2 09:15:37 GMT 2019,25,128316
Fri Aug  2 09:15:38 GMT 2019,25,128300
Fri Aug  2 09:15:38 GMT 2019,25,128304
Fri Aug  2 09:15:38 GMT 2019,25,128308
Fri Aug  2 09:15:39 GMT 2019,25,128312
Fri Aug  2 09:15:39 GMT 2019,25,128312
Fri Aug  2 09:15:39 GMT 2019,25,128312
Fri Aug  2 09:15:40 GMT 2019,25,128312
Fri Aug  2 09:15:40 GMT 2019,25,128312
Fri Aug  2 09:15:40 GMT 2019,25,128312
Fri Aug  2 09:15:40 GMT 2019,25,128312
Fri Aug  2 09:15:41 GMT 2019,25,128312
Fri Aug  2 09:15:41 GMT 2019,25,128316
Fri Aug  2 09:15:41 GMT 2019,24,144921
Fri Aug  2 09:15:42 GMT 2019,24,145555
Fri Aug  2 09:15:42 GMT 2019,24,145586
Fri Aug  2 09:15:42 GMT 2019,24,145582
Fri Aug  2 09:15:42 GMT 2019,24,145202
Fri Aug  2 09:15:43 GMT 2019,24,162054
Fri Aug  2 09:15:43 GMT 2019,24,162462
Fri Aug  2 09:15:43 GMT 2019,24,162466
Fri Aug  2 09:15:44 GMT 2019,24,162470
Fri Aug  2 09:15:44 GMT 2019,24,162474
Fri Aug  2 09:15:44 GMT 2019,24,162474
Fri Aug  2 09:15:45 GMT 2019,24,162474
Fri Aug  2 09:15:45 GMT 2019,24,162474
Fri Aug  2 09:15:45 GMT 2019,24,162474
Fri Aug  2 09:15:46 GMT 2019,24,162474
Fri Aug  2 09:15:46 GMT 2019,24,162474
Fri Aug  2 09:15:46 GMT 2019,24,162474
Fri Aug  2 09:15:46 GMT 2019,24,162618
Fri Aug  2 09:15:47 GMT 2019,24,162824
Fri Aug  2 09:15:47 GMT 2019,24,162920
Fri Aug  2 09:15:47 GMT 2019,24,163085
Fri Aug  2 09:15:48 GMT 2019,24,163117
Fri Aug  2 09:15:48 GMT 2019,24,163193
Fri Aug  2 09:15:48 GMT 2019,24,163197
Fri Aug  2 09:15:49 GMT 2019,24,163201
Fri Aug  2 09:15:49 GMT 2019,24,163201
Fri Aug  2 09:15:49 GMT 2019,24,163205
Fri Aug  2 09:15:49 GMT 2019,24,163205
Fri Aug  2 09:15:50 GMT 2019,24,163205
Fri Aug  2 09:15:50 GMT 2019,24,163205
Fri Aug  2 09:15:50 GMT 2019,24,163205
Fri Aug  2 09:15:51 GMT 2019,24,163205
Fri Aug  2 09:15:51 GMT 2019,24,163205
Fri Aug  2 09:15:51 GMT 2019,24,163205
Fri Aug  2 09:15:52 GMT 2019,24,163205
Fri Aug  2 09:15:52 GMT 2019,24,163205
