datetime,cpu,mem
Fri Aug  2 14:20:14 GMT 2019,6,161123
Fri Aug  2 14:20:14 GMT 2019,6,161111
Fri Aug  2 14:20:14 GMT 2019,6,161158
Fri Aug  2 14:20:15 GMT 2019,6,161158
Fri Aug  2 14:20:15 GMT 2019,6,161158
Fri Aug  2 14:20:15 GMT 2019,6,161122
Fri Aug  2 14:20:16 GMT 2019,6,161138
Fri Aug  2 14:20:16 GMT 2019,6,161142
Fri Aug  2 14:20:16 GMT 2019,6,161146
Fri Aug  2 14:20:17 GMT 2019,6,161146
Fri Aug  2 14:20:17 GMT 2019,6,161146
Fri Aug  2 14:20:17 GMT 2019,6,161146
Fri Aug  2 14:20:17 GMT 2019,6,161146
Fri Aug  2 14:20:18 GMT 2019,6,161146
Fri Aug  2 14:20:18 GMT 2019,6,161130
Fri Aug  2 14:20:18 GMT 2019,6,161126
Fri Aug  2 14:20:19 GMT 2019,6,161126
Fri Aug  2 14:20:19 GMT 2019,6,161126
Fri Aug  2 14:20:19 GMT 2019,6,161126
Fri Aug  2 14:20:20 GMT 2019,6,161110
Fri Aug  2 14:20:20 GMT 2019,6,161110
Fri Aug  2 14:20:20 GMT 2019,6,161046
Fri Aug  2 14:20:20 GMT 2019,6,161062
Fri Aug  2 14:20:21 GMT 2019,6,161066
Fri Aug  2 14:20:21 GMT 2019,6,161006
Fri Aug  2 14:20:21 GMT 2019,6,161010
Fri Aug  2 14:20:22 GMT 2019,6,161010
Fri Aug  2 14:20:22 GMT 2019,6,161010
Fri Aug  2 14:20:22 GMT 2019,6,161014
Fri Aug  2 14:20:23 GMT 2019,6,161125
Fri Aug  2 14:20:23 GMT 2019,6,161261
Fri Aug  2 14:20:23 GMT 2019,6,161349
Fri Aug  2 14:20:23 GMT 2019,6,161431
Fri Aug  2 14:20:24 GMT 2019,6,161431
Fri Aug  2 14:20:24 GMT 2019,6,161431
Fri Aug  2 14:20:24 GMT 2019,6,161431
Fri Aug  2 14:20:25 GMT 2019,6,161431
Fri Aug  2 14:20:25 GMT 2019,6,161431
Fri Aug  2 14:20:25 GMT 2019,6,161403
Fri Aug  2 14:20:26 GMT 2019,6,161419
Fri Aug  2 14:20:26 GMT 2019,6,161423
Fri Aug  2 14:20:26 GMT 2019,6,161380
Fri Aug  2 14:20:26 GMT 2019,6,161384
Fri Aug  2 14:20:27 GMT 2019,6,161384
Fri Aug  2 14:20:27 GMT 2019,6,161384
Fri Aug  2 14:20:27 GMT 2019,6,161384
Fri Aug  2 14:20:28 GMT 2019,6,161384
Fri Aug  2 14:20:28 GMT 2019,6,161384
Fri Aug  2 14:20:28 GMT 2019,6,161384
Fri Aug  2 14:20:29 GMT 2019,6,161384
Fri Aug  2 14:20:29 GMT 2019,6,161384
Fri Aug  2 14:20:29 GMT 2019,6,161384
Fri Aug  2 14:20:30 GMT 2019,6,161384
Fri Aug  2 14:20:30 GMT 2019,6,161384
Fri Aug  2 14:20:30 GMT 2019,6,161384
Fri Aug  2 14:20:31 GMT 2019,6,161360
Fri Aug  2 14:20:31 GMT 2019,6,161376
Fri Aug  2 14:20:31 GMT 2019,6,161380
Fri Aug  2 14:20:31 GMT 2019,6,161384
Fri Aug  2 14:20:32 GMT 2019,6,161384
Fri Aug  2 14:20:32 GMT 2019,6,161388
